Transaction_ID,Platform,Product_Category,Product_Name,Advertised_Price,Actual_Market_Price,Payment_Method,Customer_Age,Customer_Region,label_logo,label_brand,label_qr,Scam_Flag
C1294,CheapStore,Clothing,Versace Pants,165,171,Debit Card,23,Asia,0,0,0,0
C1295,SocialMediaAd,Clothing,Versace Pants,265,285,Crypto,44,Asia,0,0,0,0
C1296,InstaStore,Clothing,H&M Sweater,155,298,UPI,48,Europe,0,1,1,1
C1297,CheapStore,Clothing,Adidas Hoodie,128,302,Debit Card,28,US,0,1,0,1
C1298,InstaStore,Clothing,Nike T-Shirt,325,387,Crypto,27,Africa,0,0,0,0
C1299,CheapStore,Clothing,Designer Dress,324,326,Credit Card,41,Asia,0,0,0,0
C1300,QuickBuy,Clothing,Puma Jacket,319,388,PayPal,33,Europe,0,0,0,0
C1301,FakeShop,Clothing,Burberry Coat,324,298,Crypto,44,Europe,0,0,0,1
C1302,CheapStore,Clothing,Gucci T-Shirt,211,317,UPI,30,Europe,0,1,0,1
C1303,InstaStore,Clothing,H&M Sweater,350,389,UPI,49,Asia,0,0,0,0
C1304,FakeShop,Clothing,Adidas Hoodie,363,408,Credit Card,31,Africa,0,0,0,0
C1305,FakeShop,Clothing,Burberry Coat,131,294,PayPal,36,Asia,0,1,0,1
C1306,CheapStore,Clothing,Levi's Jeans,98,370,UPI,64,Africa,1,0,0,1
C1307,CheapStore,Clothing,Adidas Hoodie,75,337,Debit Card,54,Europe,0,0,1,1
C1308,QuickBuy,Clothing,H&M Sweater,241,297,Crypto,46,Africa,0,0,0,0
C1309,CheapStore,Clothing,Versace Pants,251,498,Credit Card,24,US,0,0,1,1
C1310,QuickBuy,Clothing,Designer Dress,291,435,Credit Card,30,US,0,1,0,1
C1311,StyleZone,Clothing,Burberry Coat,37,173,UPI,48,US,0,1,1,1
C1312,TrendyMart,Clothing,Versace Pants,383,413,Crypto,38,Europe,0,1,0,1
C1313,InstaStore,Clothing,Versace Pants,150,303,Crypto,50,US,0,0,0,1
C1314,SocialMediaAd,Clothing,Versace Pants,132,303,Debit Card,41,Africa,0,1,1,1
C1315,SocialMediaAd,Clothing,Levi's Jeans,178,363,Debit Card,56,US,0,1,0,1
C1316,QuickBuy,Clothing,Versace Pants,376,445,Debit Card,55,US,0,1,0,0
C1317,TrendyMart,Clothing,H&M Sweater,264,472,PayPal,27,Europe,1,0,0,1
C1318,FakeShop,Clothing,Versace Pants,172,206,PayPal,38,US,0,0,0,0
C1319,TrendyMart,Clothing,Adidas Hoodie,224,254,Crypto,48,Asia,0,0,0,0
C1320,SocialMediaAd,Clothing,Gucci T-Shirt,349,415,UPI,60,US,1,0,1,0
C1321,StyleZone,Clothing,Adidas Hoodie,338,310,PayPal,52,Africa,1,0,0,1
C1322,StyleZone,Clothing,Designer Dress,473,496,UPI,57,US,0,0,0,0
C1323,TrendyMart,Clothing,Puma Jacket,266,292,Credit Card,37,Africa,0,0,0,0
C1324,SocialMediaAd,Clothing,Puma Jacket,345,400,UPI,53,Africa,0,0,0,0
C1325,QuickBuy,Clothing,Levi's Jeans,238,443,PayPal,43,Africa,0,1,0,1
C1326,CheapStore,Clothing,Gucci T-Shirt,65,298,Debit Card,40,US,0,0,0,1
C1327,SocialMediaAd,Clothing,Zara Shirt,332,395,Crypto,35,Africa,0,0,0,0
C1328,TrendyMart,Clothing,Levi's Jeans,487,465,Credit Card,33,Asia,0,0,0,1
C1329,SocialMediaAd,Clothing,H&M Sweater,137,265,Debit Card,24,US,0,0,0,1
C1330,QuickBuy,Clothing,Nike T-Shirt,188,201,Credit Card,18,Europe,0,0,0,0
C1331,InstaStore,Clothing,Nike T-Shirt,366,394,UPI,38,Africa,0,0,0,0
C1332,SocialMediaAd,Clothing,Burberry Coat,181,195,Credit Card,52,Asia,0,0,0,0
C1333,TrendyMart,Clothing,Adidas Hoodie,260,240,Debit Card,43,US,0,0,0,1
C1334,TrendyMart,Clothing,Zara Shirt,34,169,Crypto,56,Asia,0,1,0,1
C1335,QuickBuy,Clothing,Zara Shirt,265,382,Crypto,51,US,1,0,0,1
C1336,TrendyMart,Clothing,H&M Sweater,130,389,Debit Card,39,Europe,0,0,0,1
C1337,SocialMediaAd,Clothing,Nike T-Shirt,409,481,Credit Card,18,Africa,0,0,0,0
C1338,CheapStore,Clothing,Zara Shirt,411,440,Credit Card,29,US,0,0,0,0
C1339,CheapStore,Clothing,Adidas Hoodie,150,413,PayPal,60,Asia,1,1,1,1
C1340,TrendyMart,Clothing,Gucci T-Shirt,340,394,Credit Card,18,Africa,0,0,0,0
C1341,InstaStore,Clothing,Puma Jacket,397,378,UPI,37,Asia,1,0,0,1
C1342,QuickBuy,Clothing,Designer Dress,219,270,Debit Card,47,Africa,0,0,0,0
C1343,TrendyMart,Clothing,Adidas Hoodie,400,407,UPI,62,Asia,0,0,0,0
C1344,SocialMediaAd,Clothing,Zara Shirt,171,338,Credit Card,26,US,1,1,0,1
C1345,TrendyMart,Clothing,Nike T-Shirt,177,460,Crypto,48,Europe,0,1,0,1
C1346,CheapStore,Clothing,Puma Jacket,287,498,Debit Card,51,US,0,0,1,1
C1347,StyleZone,Clothing,Designer Dress,124,189,Debit Card,21,Europe,0,0,0,1
C1348,StyleZone,Clothing,H&M Sweater,188,226,Crypto,46,Asia,1,0,0,0
C1349,SocialMediaAd,Clothing,Puma Jacket,402,448,Crypto,46,Asia,0,0,0,0
C1350,InstaStore,Clothing,Gucci T-Shirt,405,412,Crypto,21,US,0,0,0,1
C1351,SocialMediaAd,Clothing,Zara Shirt,64,161,Debit Card,65,Europe,0,0,1,1
C1352,StyleZone,Clothing,Levi's Jeans,71,173,Debit Card,52,Asia,1,1,0,1
C1353,FakeShop,Clothing,Nike T-Shirt,57,166,Credit Card,26,US,0,1,0,1
C1354,QuickBuy,Clothing,Adidas Hoodie,240,379,PayPal,42,Asia,0,0,0,1
C1355,SocialMediaAd,Clothing,H&M Sweater,202,218,UPI,25,Europe,0,0,0,0
C1356,StyleZone,Clothing,Adidas Hoodie,110,420,Credit Card,18,Asia,0,1,0,1
C1357,QuickBuy,Clothing,Nike T-Shirt,466,494,PayPal,52,US,0,1,0,0
C1358,CheapStore,Clothing,Puma Jacket,118,276,Credit Card,35,Europe,1,1,0,1
C1359,SocialMediaAd,Clothing,Levi's Jeans,159,166,PayPal,57,Asia,0,0,0,0
C1360,TrendyMart,Clothing,Puma Jacket,150,184,Debit Card,46,Asia,0,0,0,0
C1361,TrendyMart,Clothing,Burberry Coat,315,355,Crypto,31,Asia,0,0,0,0
C1362,TrendyMart,Clothing,H&M Sweater,94,298,Crypto,38,Africa,1,0,0,1
C1363,TrendyMart,Clothing,Zara Shirt,154,223,Crypto,32,US,0,0,1,1
C1364,QuickBuy,Clothing,Zara Shirt,183,181,Crypto,65,Europe,1,0,1,1
C1365,SocialMediaAd,Clothing,Adidas Hoodie,433,434,UPI,59,US,0,1,1,1
C1366,CheapStore,Clothing,H&M Sweater,293,313,PayPal,27,Africa,0,0,0,0
C1367,InstaStore,Clothing,Gucci T-Shirt,185,425,Credit Card,37,Europe,0,0,1,1
C1368,CheapStore,Clothing,Nike T-Shirt,163,179,PayPal,53,Europe,0,0,0,0
C1369,InstaStore,Clothing,Puma Jacket,235,280,Debit Card,46,Africa,0,0,0,0
C1370,FakeShop,Clothing,H&M Sweater,55,247,PayPal,61,Asia,0,0,0,1
C1371,CheapStore,Clothing,Levi's Jeans,148,246,Crypto,64,Europe,0,1,0,1
C1372,InstaStore,Clothing,Puma Jacket,275,320,Debit Card,31,Europe,0,0,0,0
C1373,SocialMediaAd,Clothing,Levi's Jeans,259,395,Crypto,63,Europe,0,0,0,1
C1374,InstaStore,Clothing,Puma Jacket,373,432,UPI,42,US,0,0,0,0
C1375,StyleZone,Clothing,Designer Dress,101,307,Crypto,49,US,1,0,0,1
C1376,FakeShop,Clothing,Nike T-Shirt,307,313,UPI,38,US,0,0,0,0
C1377,FakeShop,Clothing,Versace Pants,150,263,Debit Card,34,US,0,0,0,1
C1378,QuickBuy,Clothing,Gucci T-Shirt,216,250,PayPal,54,Europe,0,0,0,0
C1379,InstaStore,Clothing,H&M Sweater,479,485,UPI,34,US,0,0,0,0
C1380,SocialMediaAd,Clothing,Nike T-Shirt,320,385,UPI,28,Europe,0,0,0,0
C1381,SocialMediaAd,Clothing,H&M Sweater,374,400,Crypto,59,Asia,1,1,0,1
C1382,StyleZone,Clothing,Burberry Coat,126,188,Debit Card,18,US,0,0,0,1
C1383,TrendyMart,Clothing,Puma Jacket,101,184,Debit Card,31,US,0,0,0,1
C1384,QuickBuy,Clothing,Burberry Coat,432,466,Crypto,48,US,0,1,0,0
C1385,FakeShop,Clothing,Burberry Coat,200,422,Debit Card,19,Africa,0,1,0,1
C1386,StyleZone,Clothing,Zara Shirt,71,158,PayPal,29,Asia,0,1,0,1
C1387,FakeShop,Clothing,H&M Sweater,72,226,Crypto,51,Africa,0,1,1,1
C1388,CheapStore,Clothing,Designer Dress,274,286,Debit Card,41,US,0,0,0,0
C1389,InstaStore,Clothing,Versace Pants,190,274,Credit Card,37,Asia,1,0,1,1
C1390,SocialMediaAd,Clothing,Burberry Coat,79,197,PayPal,53,US,0,1,0,1
C1391,FakeShop,Clothing,Burberry Coat,193,237,PayPal,59,Africa,0,0,0,0
C1392,StyleZone,Clothing,Levi's Jeans,413,420,Credit Card,31,US,0,0,0,0
C1393,QuickBuy,Clothing,Burberry Coat,101,188,UPI,52,Asia,0,0,0,1
C1394,TrendyMart,Clothing,Designer Dress,156,158,Crypto,27,US,0,0,0,0
C1395,FakeShop,Clothing,Zara Shirt,112,233,Crypto,42,Africa,0,0,0,1
C1396,InstaStore,Clothing,Gucci T-Shirt,85,190,UPI,21,Asia,1,0,0,1
C1397,InstaStore,Clothing,Puma Jacket,182,188,Crypto,56,US,0,1,0,1
C1398,CheapStore,Clothing,Designer Dress,85,165,PayPal,49,Europe,0,1,0,1
C1399,QuickBuy,Clothing,H&M Sweater,303,342,Crypto,60,US,0,0,1,0
C1400,FakeShop,Clothing,Versace Pants,288,301,Debit Card,23,Africa,0,1,0,0
C1401,TrendyMart,Clothing,Adidas Hoodie,131,474,PayPal,38,Africa,1,1,0,1
C1402,FakeShop,Clothing,Levi's Jeans,165,152,PayPal,41,Africa,0,0,0,1
C1403,FakeShop,Clothing,Gucci T-Shirt,56,194,PayPal,53,US,1,0,0,1
C1404,FakeShop,Clothing,Burberry Coat,189,195,Debit Card,56,Africa,0,0,1,1
C1405,CheapStore,Clothing,Adidas Hoodie,133,156,PayPal,23,Europe,0,1,0,0
C1406,StyleZone,Clothing,H&M Sweater,221,236,Credit Card,26,Africa,0,0,0,0
C1407,QuickBuy,Clothing,Zara Shirt,333,402,Credit Card,45,Africa,0,0,0,0
C1408,InstaStore,Clothing,Zara Shirt,379,397,UPI,34,Europe,0,0,0,0
C1409,SocialMediaAd,Clothing,Nike T-Shirt,230,454,PayPal,24,Europe,1,0,0,1
C1410,QuickBuy,Clothing,Burberry Coat,304,352,Crypto,42,Africa,0,0,0,0
C1411,InstaStore,Clothing,Designer Dress,224,370,Crypto,26,Africa,0,1,1,1
C1412,QuickBuy,Clothing,Versace Pants,225,252,Credit Card,43,Africa,0,0,0,0
C1413,QuickBuy,Clothing,Nike T-Shirt,262,444,UPI,42,Africa,1,1,0,1
C1414,CheapStore,Clothing,Adidas Hoodie,310,336,Crypto,30,Europe,0,0,0,1
C1415,SocialMediaAd,Clothing,H&M Sweater,161,163,PayPal,63,Europe,0,0,0,0
C1416,InstaStore,Clothing,Zara Shirt,112,185,PayPal,61,US,1,0,0,1
C1417,TrendyMart,Clothing,Zara Shirt,259,273,Credit Card,63,US,0,0,0,1
C1418,CheapStore,Clothing,Adidas Hoodie,185,187,Crypto,48,US,1,0,0,1
C1419,StyleZone,Clothing,H&M Sweater,330,364,UPI,62,Asia,0,0,0,0
C1420,FakeShop,Clothing,Puma Jacket,258,486,Credit Card,59,Asia,0,1,0,1
C1421,StyleZone,Clothing,Adidas Hoodie,316,319,PayPal,24,Asia,0,0,0,0
C1422,FakeShop,Clothing,Zara Shirt,237,263,Crypto,53,Europe,0,0,0,0
C1423,InstaStore,Clothing,Designer Dress,151,350,Crypto,62,Europe,0,1,0,1
C1424,QuickBuy,Clothing,Burberry Coat,325,397,PayPal,23,Asia,0,0,0,0
C1425,CheapStore,Clothing,Gucci T-Shirt,116,328,PayPal,31,US,1,1,0,1
C1426,QuickBuy,Clothing,Nike T-Shirt,83,199,PayPal,38,Asia,0,0,0,1
C1427,QuickBuy,Clothing,Burberry Coat,43,208,UPI,59,Asia,1,1,1,1
C1428,SocialMediaAd,Clothing,Gucci T-Shirt,247,274,Crypto,28,Africa,0,0,0,0
C1429,StyleZone,Clothing,Adidas Hoodie,121,386,PayPal,58,Europe,1,0,0,1
C1430,TrendyMart,Clothing,Adidas Hoodie,75,352,Crypto,30,US,0,0,0,1
C1431,StyleZone,Clothing,Adidas Hoodie,314,349,Credit Card,31,Africa,0,0,0,1
C1432,CheapStore,Clothing,Levi's Jeans,365,445,Crypto,29,Africa,0,0,0,0
C1433,QuickBuy,Clothing,Puma Jacket,315,384,PayPal,51,Africa,0,0,0,0
C1434,StyleZone,Clothing,Adidas Hoodie,183,462,Debit Card,40,Africa,0,1,0,1
C1435,CheapStore,Clothing,Nike T-Shirt,133,466,UPI,57,Asia,1,0,0,1
C1436,SocialMediaAd,Clothing,Gucci T-Shirt,80,310,UPI,25,Europe,0,1,0,1
C1437,QuickBuy,Clothing,Gucci T-Shirt,162,411,Crypto,26,US,0,0,1,1
C1438,InstaStore,Clothing,Gucci T-Shirt,206,399,Credit Card,53,Europe,1,0,0,1
C1439,InstaStore,Clothing,Zara Shirt,64,221,PayPal,57,Asia,0,0,1,1
C1440,CheapStore,Clothing,Designer Dress,68,154,Credit Card,42,US,0,0,1,1
C1441,InstaStore,Clothing,Nike T-Shirt,200,362,PayPal,49,Europe,1,0,1,1
C1442,FakeShop,Clothing,Versace Pants,98,165,Credit Card,36,Asia,0,1,1,1
C1443,QuickBuy,Clothing,Puma Jacket,146,425,PayPal,54,US,0,0,0,1
C1444,StyleZone,Clothing,H&M Sweater,189,207,UPI,52,Africa,0,0,0,0
C1445,StyleZone,Clothing,Burberry Coat,177,375,PayPal,24,Europe,0,1,0,1
C1446,QuickBuy,Clothing,Burberry Coat,125,380,Debit Card,46,Asia,1,1,0,1
C1447,CheapStore,Clothing,Puma Jacket,247,257,Crypto,62,Africa,0,0,0,0
C1448,CheapStore,Clothing,Versace Pants,195,473,Crypto,26,Europe,1,1,0,1
C1449,CheapStore,Clothing,Puma Jacket,87,180,Crypto,35,Europe,0,0,0,1
C1450,QuickBuy,Clothing,Zara Shirt,302,298,Crypto,61,Asia,0,0,0,1
C1451,TrendyMart,Clothing,Adidas Hoodie,125,180,Credit Card,62,Europe,0,0,0,1
C1452,TrendyMart,Clothing,Gucci T-Shirt,192,314,PayPal,49,Europe,1,1,1,1
C1453,StyleZone,Clothing,Zara Shirt,191,471,PayPal,22,Asia,1,1,0,1
C1454,InstaStore,Clothing,H&M Sweater,159,292,UPI,47,US,1,0,0,1
C1455,QuickBuy,Clothing,Versace Pants,95,151,Debit Card,64,US,1,0,0,1
C1456,SocialMediaAd,Clothing,Designer Dress,174,182,PayPal,31,US,0,0,0,0
C1457,CheapStore,Clothing,Puma Jacket,344,403,UPI,39,Europe,0,0,0,0
C1458,StyleZone,Clothing,Nike T-Shirt,350,325,Debit Card,20,Asia,0,0,0,1
C1459,SocialMediaAd,Clothing,Nike T-Shirt,130,158,Credit Card,46,US,0,0,0,0
C1460,FakeShop,Clothing,Adidas Hoodie,278,253,Credit Card,59,Africa,0,0,0,1
C1461,TrendyMart,Clothing,Zara Shirt,183,197,UPI,23,Africa,0,0,0,0
C1462,SocialMediaAd,Clothing,Gucci T-Shirt,154,176,UPI,64,Europe,0,0,0,0
C1463,InstaStore,Clothing,Levi's Jeans,178,198,PayPal,22,Europe,0,1,0,1
C1464,StyleZone,Clothing,Puma Jacket,388,415,Debit Card,18,Africa,0,0,0,0
C1465,CheapStore,Clothing,Levi's Jeans,200,366,PayPal,22,Europe,0,0,0,1
C1466,InstaStore,Clothing,Levi's Jeans,165,202,UPI,37,Europe,0,0,0,0
C1467,InstaStore,Clothing,Gucci T-Shirt,477,478,Credit Card,22,Asia,0,0,0,0
C1468,StyleZone,Clothing,Gucci T-Shirt,140,375,Credit Card,58,Europe,1,0,0,1
C1469,InstaStore,Clothing,Versace Pants,403,376,Debit Card,24,Europe,0,0,0,1
C1470,CheapStore,Clothing,Levi's Jeans,426,451,UPI,45,Africa,0,0,0,0
C1471,CheapStore,Clothing,Gucci T-Shirt,93,276,Debit Card,33,Africa,1,1,0,1
C1472,CheapStore,Clothing,Burberry Coat,523,487,Credit Card,51,Europe,0,1,0,1
C1473,SocialMediaAd,Clothing,Adidas Hoodie,157,301,Credit Card,49,US,0,1,0,1
C1474,FakeShop,Clothing,Puma Jacket,416,405,Debit Card,51,Asia,0,1,0,1
C1475,QuickBuy,Clothing,Designer Dress,190,217,Crypto,44,Africa,0,0,0,0
C1476,StyleZone,Clothing,Gucci T-Shirt,264,391,Debit Card,19,Asia,0,1,1,1
C1477,FakeShop,Clothing,Zara Shirt,210,260,Debit Card,43,Africa,0,0,0,0
C1478,SocialMediaAd,Clothing,H&M Sweater,356,362,PayPal,23,Europe,0,0,0,1
C1479,QuickBuy,Clothing,Levi's Jeans,73,308,Credit Card,27,Africa,1,0,0,1
C1480,InstaStore,Clothing,Versace Pants,451,474,Debit Card,37,US,0,0,0,0
C1481,SocialMediaAd,Clothing,Puma Jacket,151,179,PayPal,25,US,0,0,0,0
C1482,StyleZone,Clothing,Versace Pants,171,178,Credit Card,25,Asia,1,1,0,1
C1483,SocialMediaAd,Clothing,Gucci T-Shirt,129,155,UPI,51,Africa,0,0,0,0
C1484,TrendyMart,Clothing,Designer Dress,224,214,UPI,64,Asia,0,1,0,1
C1485,CheapStore,Clothing,Burberry Coat,193,321,UPI,51,Asia,0,0,0,1
C1486,QuickBuy,Clothing,Versace Pants,112,471,PayPal,50,Africa,0,1,0,1
C1487,FakeShop,Clothing,Nike T-Shirt,366,440,Credit Card,34,Asia,0,0,0,0
C1488,StyleZone,Clothing,Levi's Jeans,252,266,Debit Card,20,Asia,0,0,0,0
C1489,TrendyMart,Clothing,Burberry Coat,341,391,Credit Card,29,Asia,0,0,1,0
C1490,StyleZone,Clothing,Adidas Hoodie,228,264,PayPal,64,Africa,0,0,0,0
C1491,QuickBuy,Clothing,Levi's Jeans,170,442,Crypto,61,Asia,0,1,0,1
C1492,TrendyMart,Clothing,Puma Jacket,412,414,PayPal,22,US,0,0,0,0
C1493,CheapStore,Clothing,Zara Shirt,112,309,Crypto,47,Asia,0,1,0,1
C1494,QuickBuy,Clothing,Puma Jacket,272,299,UPI,65,Europe,0,0,0,0
C1495,InstaStore,Clothing,Designer Dress,310,452,Credit Card,64,Europe,0,0,0,1
C1496,TrendyMart,Clothing,Burberry Coat,76,359,Crypto,40,Asia,0,1,0,1
C1497,QuickBuy,Clothing,Burberry Coat,425,486,UPI,24,Europe,0,0,0,0
C1498,StyleZone,Clothing,Puma Jacket,162,364,Debit Card,27,Africa,0,0,0,1
C1499,FakeShop,Clothing,Burberry Coat,289,268,Crypto,44,Africa,0,0,0,1
C1500,InstaStore,Clothing,Levi's Jeans,366,447,Credit Card,58,US,0,0,0,0
C1501,FakeShop,Clothing,Versace Pants,101,440,Credit Card,33,Africa,0,0,0,1
C1502,QuickBuy,Clothing,Designer Dress,365,351,UPI,38,US,0,0,0,1
C1503,QuickBuy,Clothing,Puma Jacket,185,188,Credit Card,55,Asia,0,0,0,0
C1504,TrendyMart,Clothing,Levi's Jeans,99,234,UPI,44,Asia,0,1,0,1
C1505,StyleZone,Clothing,Designer Dress,227,256,PayPal,34,Asia,1,0,0,0
C1506,FakeShop,Clothing,Gucci T-Shirt,187,305,Crypto,20,Europe,0,1,0,1
C1507,CheapStore,Clothing,Designer Dress,184,225,Credit Card,40,US,0,0,1,0
C1508,StyleZone,Clothing,Burberry Coat,426,496,Credit Card,19,US,0,0,0,0
C1509,CheapStore,Clothing,Nike T-Shirt,249,434,Credit Card,24,US,0,1,0,1
C1510,FakeShop,Clothing,Gucci T-Shirt,43,212,Credit Card,26,Europe,0,0,0,1
C1511,CheapStore,Clothing,Adidas Hoodie,318,340,Debit Card,55,Africa,0,0,0,0
C1512,CheapStore,Clothing,Levi's Jeans,160,161,Credit Card,59,US,0,0,0,0
C1513,CheapStore,Clothing,Gucci T-Shirt,128,197,UPI,25,Asia,0,1,0,1
C1514,InstaStore,Clothing,Burberry Coat,232,236,PayPal,64,US,0,0,0,0
C1515,InstaStore,Clothing,Burberry Coat,186,345,Credit Card,40,Europe,0,0,0,1
C1516,TrendyMart,Clothing,Zara Shirt,123,293,Credit Card,20,Europe,0,0,0,1
C1517,SocialMediaAd,Clothing,Zara Shirt,164,405,Crypto,48,Asia,1,1,1,1
C1518,FakeShop,Clothing,Zara Shirt,286,346,Credit Card,59,Europe,0,0,0,0
C1519,SocialMediaAd,Clothing,H&M Sweater,110,159,UPI,48,US,0,1,1,1
C1520,QuickBuy,Clothing,Versace Pants,351,407,UPI,29,Asia,0,0,0,0
C1521,QuickBuy,Clothing,Versace Pants,56,262,UPI,21,US,0,1,0,1
C1522,StyleZone,Clothing,Designer Dress,314,449,Credit Card,24,Europe,0,0,1,1
C1523,SocialMediaAd,Clothing,Puma Jacket,133,286,Debit Card,32,US,0,1,0,1
C1524,QuickBuy,Clothing,Gucci T-Shirt,76,240,UPI,65,Africa,0,0,0,1
C1525,StyleZone,Clothing,Burberry Coat,326,330,Crypto,27,Europe,0,0,1,0
C1526,CheapStore,Clothing,Nike T-Shirt,151,427,PayPal,20,Asia,0,0,0,1
C1527,FakeShop,Clothing,Puma Jacket,432,458,Crypto,48,Asia,0,0,0,1
C1528,QuickBuy,Clothing,Versace Pants,152,253,UPI,63,Europe,0,1,0,1
C1529,CheapStore,Clothing,Designer Dress,162,180,Crypto,63,Europe,0,1,0,1
C1530,CheapStore,Clothing,Levi's Jeans,407,419,Debit Card,41,US,0,0,1,0
C1531,StyleZone,Clothing,Levi's Jeans,309,322,Credit Card,28,US,0,0,0,1
C1532,CheapStore,Clothing,Nike T-Shirt,172,482,Crypto,62,Africa,0,0,0,1
C1533,TrendyMart,Clothing,Versace Pants,209,239,UPI,26,Europe,0,0,0,0
C1534,SocialMediaAd,Clothing,Burberry Coat,175,443,Crypto,20,Europe,0,0,1,1
C1535,StyleZone,Clothing,Designer Dress,143,463,Crypto,24,US,0,0,0,1
C1536,TrendyMart,Clothing,Designer Dress,160,189,UPI,28,Asia,0,0,1,0
C1537,CheapStore,Clothing,Designer Dress,303,378,Credit Card,33,Asia,0,0,0,0
C1538,QuickBuy,Clothing,Zara Shirt,114,205,Debit Card,42,US,0,0,0,1
C1539,SocialMediaAd,Clothing,Adidas Hoodie,253,235,PayPal,42,Africa,1,1,0,1
C1540,StyleZone,Clothing,Adidas Hoodie,194,201,Crypto,59,Europe,0,0,0,0
C1541,TrendyMart,Clothing,Nike T-Shirt,179,187,Debit Card,36,Asia,0,0,0,0
C1542,QuickBuy,Clothing,Zara Shirt,48,203,Credit Card,42,Europe,1,0,1,1
C1543,SocialMediaAd,Clothing,Levi's Jeans,288,430,Debit Card,39,US,0,0,0,1
C1544,SocialMediaAd,Clothing,Burberry Coat,248,370,Credit Card,56,US,0,0,1,1
C1545,TrendyMart,Clothing,Burberry Coat,174,201,Credit Card,44,Africa,0,0,0,0
C1546,SocialMediaAd,Clothing,Zara Shirt,286,302,Debit Card,43,US,0,0,1,1
C1547,TrendyMart,Clothing,Burberry Coat,300,334,Debit Card,36,US,1,0,1,1
C1548,TrendyMart,Clothing,Levi's Jeans,49,163,UPI,23,US,0,1,0,1
C1549,CheapStore,Clothing,Levi's Jeans,181,307,PayPal,49,Africa,1,1,0,1
C1550,FakeShop,Clothing,H&M Sweater,101,348,PayPal,41,Europe,1,0,0,1
C1551,InstaStore,Clothing,Burberry Coat,252,284,UPI,32,Africa,0,1,0,0
C1552,StyleZone,Clothing,Burberry Coat,215,227,Debit Card,23,Africa,0,0,0,0
C1553,CheapStore,Clothing,H&M Sweater,358,361,Crypto,32,Asia,0,0,0,0
C1554,CheapStore,Clothing,Adidas Hoodie,368,417,Crypto,61,US,0,0,0,0
C1555,StyleZone,Clothing,Puma Jacket,337,393,PayPal,63,Asia,0,0,0,0
C1556,StyleZone,Clothing,Versace Pants,248,414,Crypto,27,Asia,0,0,0,1
C1557,CheapStore,Clothing,Nike T-Shirt,235,238,Credit Card,31,Europe,0,0,1,0
C1558,TrendyMart,Clothing,Burberry Coat,87,366,PayPal,30,Europe,0,0,0,1
C1559,CheapStore,Clothing,Versace Pants,243,282,Debit Card,23,US,0,0,0,0
C1560,StyleZone,Clothing,Adidas Hoodie,156,432,UPI,51,US,0,1,1,1
C1561,CheapStore,Clothing,Burberry Coat,477,469,PayPal,25,US,0,0,0,1
C1562,TrendyMart,Clothing,Gucci T-Shirt,403,440,Debit Card,24,Asia,1,0,0,0
C1563,CheapStore,Clothing,Zara Shirt,413,424,PayPal,34,US,0,0,0,0
C1564,SocialMediaAd,Clothing,Nike T-Shirt,222,442,Debit Card,29,Africa,0,0,0,1
C1565,InstaStore,Clothing,Gucci T-Shirt,235,466,PayPal,20,US,1,1,0,1
C1566,QuickBuy,Clothing,Puma Jacket,100,175,UPI,41,Asia,1,0,0,1
C1567,QuickBuy,Clothing,Zara Shirt,105,309,PayPal,62,Asia,0,0,0,1
C1568,CheapStore,Clothing,Puma Jacket,76,218,PayPal,38,Africa,0,0,0,1
C1569,SocialMediaAd,Clothing,Adidas Hoodie,426,459,Credit Card,46,Europe,0,0,0,0
C1570,CheapStore,Clothing,Adidas Hoodie,230,398,UPI,21,Europe,0,0,0,1
C1571,FakeShop,Clothing,Zara Shirt,401,409,Crypto,54,Asia,0,1,1,1
C1572,TrendyMart,Clothing,Puma Jacket,268,252,Credit Card,20,US,0,1,0,1
C1573,FakeShop,Clothing,Designer Dress,214,251,PayPal,50,US,0,0,0,0
C1574,SocialMediaAd,Clothing,Levi's Jeans,401,498,UPI,49,US,0,0,0,0
C1575,TrendyMart,Clothing,Nike T-Shirt,409,450,UPI,28,Africa,1,0,1,0
C1576,SocialMediaAd,Clothing,Levi's Jeans,237,295,Debit Card,28,Europe,0,0,0,0
C1577,CheapStore,Clothing,Puma Jacket,406,481,Credit Card,35,US,0,0,1,0
C1578,StyleZone,Clothing,Burberry Coat,102,499,Credit Card,59,Europe,0,0,0,1
C1579,StyleZone,Clothing,Burberry Coat,86,264,UPI,63,Africa,1,0,1,1
C1580,InstaStore,Clothing,Adidas Hoodie,292,328,Credit Card,47,Africa,0,0,0,0
C1581,SocialMediaAd,Clothing,H&M Sweater,412,469,Debit Card,18,Africa,0,0,0,0
C1582,StyleZone,Clothing,Versace Pants,157,461,Debit Card,48,Asia,0,1,0,1
C1583,QuickBuy,Clothing,Zara Shirt,412,477,UPI,34,Africa,0,0,0,0
C1584,TrendyMart,Clothing,Gucci T-Shirt,394,414,Debit Card,56,US,0,0,0,0
C1585,SocialMediaAd,Clothing,Designer Dress,134,498,Debit Card,59,US,0,1,0,1
C1586,QuickBuy,Clothing,Zara Shirt,146,364,Debit Card,55,Europe,0,0,0,1
C1587,QuickBuy,Clothing,Puma Jacket,219,423,PayPal,60,Africa,0,0,0,1
C1588,StyleZone,Clothing,Zara Shirt,253,237,Crypto,29,Africa,0,1,0,1
C1589,FakeShop,Clothing,Nike T-Shirt,203,215,Crypto,29,Africa,0,0,1,0
